DATE|CIVIC_BODY|CATEGORY|SUB_CATEGORY|AREA|LAT|LONG
1-Dec-15|BBMP|Cleanliness|Garbage| Dharmaraya Swamy Temple|12.956|77.740
24-Nov-15|BBMP|Animals|StrayAnimal| Btm Layout|12.913|77.609
1-Dec-15|BBMP|Animals|StrayAnimal| Koramangala|12.932|77.623
1-Dec-15|BBMP|Road|Damage| Marathahalli|12.951|77.700
24-Nov-15|BBMP|Road|Pothole| Begur|12.870|77.628
1-Dec-15|BBMP|Animals|StrayAnimal| C V Raman Nagar|12.985|77.662
1-Dec-15|Other|Other|Other| Other||
1-Dec-15|BTP|Traffic|TrafficJam| Other||
1-Dec-15|BBMP|Cleanliness|Garbage| C V Raman Nagar|12.985|77.662
1-Dec-15|Other|Other|Other| Begur|12.870|77.628
24-Nov-15|BBMP|Road|Pothole| Bilekahalli|12.897|77.611
7-Jan-16|Other|Other|Other| Ejipura|12.939|77.629
1-Dec-15|Other|Other|Other| Other||
24-Nov-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
24-Nov-15|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
6-Dec-15|BTP|Traffic|TrafficJam| Banasavadi|13.056|77.496
1-Dec-15|BBMP|Road|Maintenance| Girinagar|12.939|77.544
1-Dec-15|BBMP|Cleanliness|Garbage| Vasanthapura|12.894|77.552
1-Dec-15|BBMP|Cleanliness|Garbage| Banasavadi|13.056|77.496
1-Dec-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
1-Dec-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
1-Dec-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
1-Dec-15|BTP|Traffic|TrafficJam| Sarakki|12.910|77.573
1-Dec-15|BBMP|Road|Pothole| Begur|12.870|77.628
1-Dec-15|BTP|Traffic|TrafficJam| Puttenahalli|12.894|77.581
1-Dec-15|BBMP|Animals|StrayAnimal| Jakkasandra|12.923|77.639
25-Nov-15|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
1-Dec-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
1-Dec-15|Other|Other|Other| Sampangiram Nagar|12.993|77.575
1-Dec-15|BBMP|Road|Maintenance| Other||
1-Dec-15|Other|Other|Other| Hagadur|12.966|77.757
1-Dec-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
1-Dec-15|BBMP|Animals|StrayAnimal| Kempegowda|12.977|77.571
25-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
1-Dec-15|Other|Other|Other| Bellanduru|12.924|77.672
24-Nov-15|BBMP|Road|Damage| Bellanduru|12.924|77.672
1-Dec-15|BBMP|Road|Pothole| Konena Agrahara|12.958|77.661
1-Dec-15|Other|Other|Other| Varthur|12.939|77.747
24-Nov-15|BBMP|Road|Pothole| Konena Agrahara|12.958|77.661
1-Dec-15|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
1-Dec-15|BBMP|Cleanliness|Garbage| Girinagar|12.939|77.544
1-Dec-15|BMTC|Infrastructure|BusShelter| Begur|12.870|77.628
28-Nov-15|Other|Other|Other| Domlur|12.960|77.641
1-Dec-15|BBMP|Road|Pothole| Kuvempu Nagar|12.915|77.613
1-Dec-15|BBMP|Animals|StrayAnimal| Padmanabha Nagar|12.918|77.556
28-Nov-15|Other|Other|Other| Varthur|12.939|77.747
28-Nov-15|BBMP|Road|Damage| Hoodi|12.978|77.638
28-Nov-15|BBMP|Road|Maintenance| Jnana Bharathi|12.952|77.516
28-Nov-15|Other|Other|Other| Varthur|12.939|77.747
28-Nov-15|BBMP|Road|Pothole| Anjanapura|12.685|77.272
28-Nov-15|BBMP|Animals|StrayAnimal| Chowdeshwari|12.994|77.566
28-Nov-15|BTP|Traffic|TrafficJam| Bilekahalli|12.897|77.611
28-Nov-15|KSPCB|Pollution|Air| Vishwanath Nagenahalli|13.039|77.605
28-Nov-15|BBMP|Road|Maintenance| Other||
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|BBMP|Road|Damage| Devasandra|13.006|77.695
24-Nov-15|BBMP|Road|Pothole| Devasandra|13.006|77.695
28-Nov-15|Other|Other|Other| Basavanapura|13.013|77.713
24-Nov-15|BBMP|Road|Pothole| Konena Agrahara|12.958|77.661
28-Nov-15|BBMP|Cleanliness|Garbage| Hombegowda Nagar|12.945|77.597
6-Dec-15|BBMP|Animals|StrayAnimal| Ramamurthy Nagar|13.015|77.678
28-Nov-15|BTP|Traffic|TrafficJam| Arekere|12.885|77.588
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|Other|Other|Other| Kengeri|12.900|77.483
28-Nov-15|Other|Other|Other| Marathahalli|12.951|77.700
24-Nov-15|BBMP|Cleanliness|Garbage| Katriguppe|12.929|77.557
28-Nov-15|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
28-Nov-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
28-Nov-15|BBMP|Cleanliness|Garbage| Marathahalli|12.951|77.700
28-Nov-15|BBMP|Animals|StrayAnimal| Madivala|12.923|77.617
6-Dec-15|BBMP|Road|Maintenance| Katriguppe|12.929|77.557
28-Nov-15|BBMP|Animals|StrayAnimal| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Dodda Nekkundi|12.975|77.691
6-Dec-15|BBMP|Cleanliness|Garbage| Arekere|12.885|77.588
28-Nov-15|BTP|Traffic|TrafficJam| Ejipura|12.939|77.629
28-Nov-15|BBMP|Animals|StrayAnimal| Byatarayanapura|13.061|77.590
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
28-Nov-15|BBMP|Cleanliness|Garbage| Karisandra||
28-Nov-15|BBMP|Road|Pothole| Vasanthapura|12.894|77.552
28-Nov-15|BBMP|Cleanliness|Garbage| New Tippasandra|12.977|77.649
6-Dec-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
28-Nov-15|BTP|Traffic|TrafficJam| Other||
28-Nov-15|Other|Other|Other| Konena Agrahara|12.958|77.661
28-Nov-15|BTP|Traffic|TrafficJam| Byatarayanapura|13.061|77.590
6-Dec-15|BBMP|Road|Pothole| Chokkasandra|13.039|77.515
28-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Road|Pothole| Hsr Layout|12.910|77.645
28-Nov-15|BBMP|Road|Maintenance| Basavanapura|13.013|77.713
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|BBMP|Road|Pothole| Horamavu|13.027|77.661
28-Nov-15|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
28-Nov-15|BTP|Traffic|TrafficJam| Marappana Palya|12.948|77.498
28-Nov-15|BBMP|Road|Pothole| Aramane Nagara|13.014|77.583
28-Nov-15|BBMP|Cleanliness|Garbage| Ganesh Mandir|13.008|77.581
27-Nov-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
28-Nov-15|BBMP|Animals|StrayAnimal| Suddagunte Palya|12.983|77.655
28-Nov-15|Other|Other|Other| Nagapura|13.002|77.548
28-Nov-15|BBMP|Road|Maintenance| Begur|12.870|77.628
28-Nov-15|Other|Other|Other| Hoodi|12.978|77.638
28-Nov-15|Other|Other|Other| Hoodi|12.978|77.638
28-Nov-15|BBMP|Road|Maintenance| Banasavadi|13.056|77.496
28-Nov-15|Other|Other|Other| Hsr Layout|12.910|77.645
28-Nov-15|BBMP|Cleanliness|Garbage| Chowdeshwari|12.994|77.566
28-Nov-15|BBMP|Cleanliness|Garbage| Girinagar|12.939|77.544
28-Nov-15|BTP|Traffic|TrafficJam| Shantala Nagar|12.972|77.513
6-Dec-15|BBMP|Cleanliness|Garbage| Girinagar|12.939|77.544
28-Nov-15|BBMP|Cleanliness|Garbage| Srinagar|12.953|77.548
28-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
24-Nov-15|BBMP|Cleanliness|Garbage| Rajarajeshwari Nagar|12.924|77.522
28-Nov-15|BBMP|Road|Pothole| Horamavu|13.027|77.661
28-Nov-15|BWSSB|Sewage|Problem| Neelasandra|12.953|77.615
28-Nov-15|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
28-Nov-15|BBMP|Road|Maintenance| Neelasandra|12.953|77.615
28-Nov-15|BMTC|Others|Other| C V Raman Nagar|12.985|77.662
28-Nov-15|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
28-Nov-15|BBMP|Cleanliness|Garbage| Anjanapura|12.685|77.272
28-Nov-15|Other|Other|Other| Anjanapura|12.685|77.272
23-Nov-15|BTP|Traffic|TrafficJam| Hebbal|13.032|77.599
28-Nov-15|BBMP|Cleanliness|Garbage| Subramanya Nagar|12.898|77.618
28-Nov-15|BBMP|Animals|StrayAnimal| Hagadur|12.966|77.757
28-Nov-15|BBMP|Road|Damage| Hagadur|12.966|77.757
28-Nov-15|BTP|Traffic|TrafficJam| Ejipura|12.939|77.629
28-Nov-15|BBMP|Road|Maintenance| Singasandra|12.880|77.646
28-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
28-Nov-15|BWSSB|Sewage|Problem| Benniganahalli|12.998|77.664
28-Nov-15|Other|Other|Other| Ejipura|12.939|77.629
28-Nov-15|Other|Other|Other| Singasandra|12.880|77.646
28-Nov-15|Other|Other|Other| Other||
28-Nov-15|Other|Other|Other| J P Park|13.033|77.555
6-Dec-15|BWSSB|Sewage|Problem| Radhakrishna Temple||
28-Nov-15|BTP|Traffic|TrafficJam| Begur|12.870|77.628
28-Nov-15|BBMP|Road|Maintenance| Radhakrishna Temple||
28-Nov-15|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
24-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
28-Nov-15|BTP|Traffic|TrafficJam| Vijnana Nagar|12.978|77.682
28-Nov-15|Other|Other|Other| Bellanduru|12.924|77.672
28-Nov-15|Other|Other|Other| Hbr Layout|13.019|77.647
28-Nov-15|BESCOM|Lights|Streelight| Bellanduru|12.924|77.672
28-Nov-15|BTP|Traffic|TrafficJam| Malleswaram|13.008|77.565
28-Nov-15|Other|Other|Other| Varthur|12.939|77.747
23-Nov-15|BBMP|Cleanliness|Garbage| Hongasandra|12.893|77.628
28-Nov-15|BBMP|Road|Maintenance| Shettihalli|13.515|76.244
6-Dec-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|BBMP|Road|Pothole| Byatarayanapura|13.061|77.590
23-Nov-15|BBMP|Cleanliness|Garbage| Byatarayanapura|13.061|77.590
28-Nov-15|BBMP|Animals|StrayAnimal| Bharathi Nagar|13.015|77.722
28-Nov-15|BBMP|Road|Pothole| Madivala|12.923|77.617
28-Nov-15|BBMP|Road|Pothole| Devasandra|13.006|77.695
28-Nov-15|Other|Other|Other| Agrahara Dasarahalli|12.981|77.544
28-Nov-15|Other|Other|Other| Gottigere|12.857|77.588
28-Nov-15|BBMP|Cleanliness|Garbage| Puttenahalli|12.894|77.581
28-Nov-15|BBMP|Animals|StrayAnimal| Shantala Nagar|12.972|77.513
24-Nov-15|Other|Other|Other| Gottigere|12.857|77.588
28-Nov-15|BBMP|Road|Pothole| Begur|12.870|77.628
28-Nov-15|BTP|Traffic|TrafficJam| Adugodi|12.972|77.595
28-Nov-15|BESCOM|Lights|Streelight| Singasandra|12.880|77.646
28-Nov-15|BBMP|Cleanliness|Garbage| Ganesh Mandir|13.008|77.581
28-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
28-Nov-15|Other|Other|Other| Vijnana Nagar|12.978|77.682
28-Nov-15|Other|Other|Other| Kadugodi|12.977|77.729
28-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
28-Nov-15|BBMP|Road|Maintenance| Varthur|12.939|77.747
28-Nov-15|BWSSB|Sewage|Problem| Bellanduru|12.924|77.672
28-Nov-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
28-Nov-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Konena Agrahara|12.958|77.661
28-Nov-15|BTP|Traffic|TrafficJam| Madivala|12.923|77.617
28-Nov-15|BTP|Traffic|TrafficJam| Ganga Nagar|13.024|77.586
28-Nov-15|BBMP|Road|Pothole| Koramangala|12.932|77.623
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
28-Nov-15|BBMP|Road|Damage| Suddagunte Palya|12.983|77.655
28-Nov-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
28-Nov-15|BBMP|Animals|StrayAnimal| Maruthi Mandira|13.090|77.488
28-Nov-15|BBMP|Cleanliness|Garbage| Karisandra||
28-Nov-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
28-Nov-15|BBMP|Road|Pothole| Maruthi Seva Nagar|13.004|77.635
28-Nov-15|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
23-Nov-15|BBMP|Cleanliness|Garbage| Kumaraswamy Layout|12.901|77.565
28-Nov-15|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
24-Nov-15|BWSSB|Sewage|Problem| Sampangiram Nagar|12.993|77.575
28-Nov-15|Other|Other|Other| Gottigere|12.857|77.588
28-Nov-15|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
28-Nov-15|BBMP|Animals|StrayAnimal| Chokkasandra|13.039|77.515
28-Nov-15|BTP|Traffic|TrafficJam| Horamavu|13.027|77.661
28-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
28-Nov-15|BBMP|Cleanliness|Garbage| Hosakerehalli|12.922|77.536
28-Nov-15|BBMP|Cleanliness|Garbage| J P Park|13.033|77.555
28-Nov-15|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
28-Nov-15|BBMP|Road|Pothole| Hbr Layout|13.019|77.647
28-Nov-15|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
28-Nov-15|BBMP|Road|Pothole| Other||
28-Nov-15|KSPCB|Pollution|Air| Dayananda Nagar|12.989|77.564
6-Dec-15|BBMP|Animals|StrayAnimal| Rajarajeshwari Nagar|12.924|77.522
28-Nov-15|BTP|Traffic|TrafficJam| Adugodi|12.972|77.595
28-Nov-15|BTP|Traffic|TrafficJam| Jakkasandra|12.923|77.639
28-Nov-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
28-Nov-15|KSPCB|Pollution|Air| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
24-Nov-15|Other|Other|Other| Kadugodi|12.977|77.729
28-Nov-15|BBMP|Cleanliness|Garbage| Hal Airport|12.971|77.650
28-Nov-15|BMTC|Infrastructure|BusShelter| Sarakki|12.910|77.573
28-Nov-15|BBMP|Road|Pothole| Sampangiram Nagar|12.993|77.575
28-Nov-15|BBMP|Animals|StrayAnimal| Ramamurthy Nagar|13.015|77.678
28-Nov-15|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
28-Nov-15|BBMP|Road|Pothole| Byatarayanapura|13.061|77.590
28-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
28-Nov-15|BESCOM|Lights|Streelight| Lakshmi Devi Nagar|13.014|77.527
28-Nov-15|Other|Other|Other| Agaram|12.964|77.621
28-Nov-15|Other|Other|Other| Koramangala|12.932|77.623
28-Nov-15|BBMP|Road|Pothole| Marathahalli|12.951|77.700
28-Nov-15|BTP|Traffic|TrafficJam| J P Park|13.033|77.555
28-Nov-15|Other|Other|Other| J P Park|13.033|77.555
6-Dec-15|Other|Other|Other| Bellanduru|12.924|77.672
21-Nov-15|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
28-Nov-15|BBMP|Cleanliness|Garbage| Bilekahalli|12.897|77.611
28-Nov-15|BBMP|Road|Pothole| Hbr Layout|13.019|77.647
28-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Animals|StrayAnimal| Ganesh Mandir|13.008|77.581
28-Nov-15|BBMP|Road|Pothole| A Narayanapura|12.993|77.673
28-Nov-15|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
28-Nov-15|BBMP|Animals|StrayAnimal| Ganesh Mandir|13.008|77.581
28-Nov-15|BBMP|Animals|StrayAnimal| Karisandra||
28-Nov-15|BBMP|Animals|StrayAnimal| Ganesh Mandir|13.008|77.581
28-Nov-15|BWSSB|Sewage|Problem| A Narayanapura|12.993|77.673
28-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
28-Nov-15|BTP|Traffic|TrafficJam| Varthur|12.939|77.747
28-Nov-15|BBMP|Animals|StrayAnimal| Begur|12.870|77.628
28-Nov-15|BBMP|Road|Pothole| Hemmigepura|12.886|77.490
28-Nov-15|BBMP|Road|Pothole| Marathahalli|12.951|77.700
28-Nov-15|BTP|Traffic|TrafficJam| A Narayanapura|12.993|77.673
28-Nov-15|BBMP|Cleanliness|Garbage| Hombegowda Nagar|12.945|77.597
28-Nov-15|BBMP|Cleanliness|Garbage| Hongasandra|12.893|77.628
28-Nov-15|BBMP|Road|Pothole| Dharmaraya Swamy Temple|12.956|77.740
28-Nov-15|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
28-Nov-15|BBMP|Cleanliness|Garbage| Suddagunte Palya|12.983|77.655
28-Nov-15|Other|Other|Other| Vasanth Nagar|12.991|77.592
28-Nov-15|BTP|Traffic|TrafficJam| Basavanapura|13.013|77.713
28-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Road|Pothole| Kadugodi|12.977|77.729
28-Nov-15|BTP|Traffic|TrafficJam| Vasanth Nagar|12.991|77.592
28-Nov-15|BBMP|Cleanliness|Garbage| Shakambari Nagar|12.912|77.576
28-Nov-15|Other|Other|Other| Varthur|12.939|77.747
28-Nov-15|Other|Other|Other| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Road|Pothole| Maruthi Mandira|13.090|77.488
28-Nov-15|BESCOM|Lights|Streelight| Vidyaranyapura|13.075|77.559
28-Nov-15|BWSSB|Sewage|Problem| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Cleanliness|Garbage| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Animals|StrayAnimal| Kumaraswamy Layout|12.901|77.565
28-Nov-15|BTP|Traffic|TrafficJam| Domlur|12.960|77.641
28-Nov-15|BBMP|Road|Pothole| Varthur|12.939|77.747
28-Nov-15|BTP|Traffic|TrafficJam| Gurappanpalya|12.920|77.607
28-Nov-15|BBMP|Cleanliness|Garbage| Banasavadi|13.056|77.496
28-Nov-15|BBMP|Road|Damage| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Adugodi|12.972|77.595
28-Nov-15|BWSSB|Sewage|Problem| Jakkasandra|12.923|77.639
28-Nov-15|Other|Other|Other| Sarvagna Nagar|12.986|77.635
28-Nov-15|BBMP|Cleanliness|Garbage| Konena Agrahara|12.958|77.661
28-Nov-15|BMTC|Infrastructure|BusShelter| Hbr Layout|13.019|77.647
28-Nov-15|Other|Other|Other| Byrasandra|13.005|77.627
28-Nov-15|BBMP|Road|Damage| Peenya Industrial Area|13.009|77.500
28-Nov-15|BTP|Traffic|TrafficJam| Madivala|12.923|77.617
28-Nov-15|Other|Other|Other| Hoodi|12.978|77.638
24-Nov-15|BBMP|Cleanliness|Garbage| Pattabhiram Nagar|12.925|77.591
28-Nov-15|Other|Other|Other| Other||
28-Nov-15|BBMP|Road|Damage| Begur|12.870|77.628
28-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
28-Nov-15|Other|Other|Other| Bilekahalli|12.897|77.611
28-Nov-15|BBMP|Cleanliness|Garbage| Vijnana Nagar|12.978|77.682
28-Nov-15|BTP|Traffic|TrafficJam| Hal Airport|12.971|77.650
24-Nov-15|BTP|Violation|Parking| Hagadur|12.966|77.757
28-Nov-15|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Hsr Layout|12.910|77.645
28-Nov-15|Other|Other|Other| Uttarahalli|12.907|77.552
28-Nov-15|BBMP|Cleanliness|Garbage| Begur|12.870|77.628
28-Nov-15|BBMP|Road|Damage| Hoodi|12.978|77.638
28-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
28-Nov-15|BBMP|Road|Pothole| Konankunte|12.884|77.565
28-Nov-15|BTP|Traffic|TrafficJam| Basavanapura|13.013|77.713
28-Nov-15|BTP|Traffic|TrafficJam| Gangenahalli|12.983|77.393
28-Nov-15|BTP|Traffic|TrafficJam| C V Raman Nagar|12.985|77.662
28-Nov-15|BTP|Traffic|TrafficJam| Kadugodi|12.977|77.729
28-Nov-15|BBMP|Cleanliness|Garbage| Vasanthapura|12.894|77.552
28-Nov-15|BTP|Traffic|TrafficJam| Okalipuram|12.984|77.566
28-Nov-15|BBMP|Road|Pothole| Dodda Nekkundi|12.975|77.691
24-Nov-15|BTP|Traffic|TrafficJam| Suddagunte Palya|12.983|77.655
28-Nov-15|Other|Other|Other| Sampangiram Nagar|12.993|77.575
28-Nov-15|BTP|Traffic|TrafficJam| Kuvempu Nagar|12.915|77.613
27-Nov-15|BBMP|Road|Damage| Marathahalli|12.951|77.700
27-Nov-15|BBMP|Road|Damage| Jayanagar East|12.933|77.584
20-Nov-15|BBMP|Road|Damage| Sarvagna Nagar|12.986|77.635
20-Nov-15|BBMP|Road|Maintenance| Jalahalli|13.052|77.542
27-Nov-15|BBMP|Cleanliness|Garbage| Varthur|12.939|77.747
27-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
27-Nov-15|BBMP|Cleanliness|Garbage| Katriguppe|12.929|77.557
27-Nov-15|BWSSB|Water|Problem| Katriguppe|12.929|77.557
27-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
20-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
24-Nov-15|BESCOM|Lights|Streelight| Vidyaranyapura|13.075|77.559
24-Nov-15|BBMP|Road|Damage| Marathahalli|12.951|77.700
24-Nov-15|BBMP|Cleanliness|Garbage| Bapuji Nagar|12.957|77.541
27-Nov-15|BBMP|Cleanliness|Garbage| Koramangala|12.932|77.623
27-Nov-15|Other|Other|Other| Begur|12.870|77.628
27-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
27-Nov-15|BBMP|Animals|StrayAnimal| Sampangiram Nagar|12.993|77.575
27-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
21-Nov-15|Other|Other|Other| Kadugodi|12.977|77.729
20-Nov-15|BTP|Traffic|TrafficJam| Sampangiram Nagar|12.993|77.575
27-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
24-Nov-15|BBMP|Animals|StrayAnimal| Konena Agrahara|12.958|77.661
27-Nov-15|BBMP|Road|Damage| Dodda Nekkundi|12.975|77.691
27-Nov-15|BBMP|Road|Damage| Dodda Nekkundi|12.975|77.691
27-Nov-15|BTP|Traffic|TrafficJam| Vidyaranyapura|13.075|77.559
27-Nov-15|Other|Other|Other| Koramangala|12.932|77.623
27-Nov-15|BBMP|Cleanliness|Garbage| Marathahalli|12.951|77.700
27-Nov-15|BBMP|Road|Damage| Other||
27-Nov-15|BBMP|Cleanliness|Garbage| Other||
20-Nov-15|BTP|Traffic|TrafficJam| Hoodi|12.978|77.638
27-Nov-15|BTP|Traffic|TrafficJam| Devasandra|13.006|77.695
26-Nov-15|BBMP|Cleanliness|Garbage| Vijnana Nagar|12.978|77.682
20-Nov-15|BBMP|Road|Damage| Hmt|13.050|77.527
24-Nov-15|BBMP|Road|Pothole| Bellanduru|12.924|77.672
27-Nov-15|BBMP|Animals|StrayAnimal| Bellanduru|12.924|77.672
27-Nov-15|BTP|Traffic|TrafficJam| Konankunte|12.884|77.565
27-Nov-15|BESCOM|Lights|Streelight| Horamavu|13.027|77.661
27-Nov-15|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
27-Nov-15|BBMP|Road|Damage| Dodda Nekkundi|12.975|77.691
27-Nov-15|Other|Other|Other| Dodda Nekkundi|12.975|77.691
27-Nov-15|Other|Other|Other| Kumaraswamy Layout|12.901|77.565
27-Nov-15|BTP|Traffic|TrafficJam| Hosakerehalli|12.922|77.536
24-Nov-15|BBMP|Road|Maintenance| Vijnana Nagar|12.978|77.682
27-Nov-15|BTP|Traffic|TrafficJam| Hosakerehalli|12.922|77.536
27-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
27-Nov-15|BTP|Traffic|TrafficJam| Jalahalli|13.052|77.542
27-Nov-15|BBMP|Road|Pothole| Hebbal|13.032|77.599
25-Nov-15|BTP|Traffic|TrafficJam| Arekere|12.885|77.588
20-Nov-15|Other|Other|Other| Gandhi Nagar|12.979|77.575
27-Nov-15|BBMP|Animals|StrayAnimal| Dodda Nekkundi|12.975|77.691
27-Nov-15|Other|Other|Other| Bellanduru|12.924|77.672
27-Nov-15|BBMP|Cleanliness|Garbage| Girinagar|12.939|77.544
24-Nov-15|BTP|Traffic|TrafficJam| Koramangala|12.932|77.623
27-Nov-15|BTP|Traffic|TrafficJam| Bellanduru|12.924|77.672
27-Nov-15|BTP|Traffic|TrafficJam| Dayananda Nagar|12.989|77.564
27-Nov-15|BTP|Traffic|TrafficJam| Gandhi Nagar|12.979|77.575
27-Nov-15|Other|Other|Other| Gandhi Nagar|12.979|77.575
27-Nov-15|BBMP|Cleanliness|Garbage| Jogupalya|12.972|77.595
27-Nov-15|BTP|Traffic|TrafficJam| Nagarabhavi|12.972|77.513
27-Nov-15|BBMP|Cleanliness|Garbage| Hsr Layout|12.910|77.645
27-Nov-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
27-Nov-15|BBMP|Cleanliness|Garbage| Garudachar Palya|12.988|77.701
27-Nov-15|BESCOM|Lights|Streelight| Atturu|13.100|77.568
27-Nov-15|Other|Other|Other| Marathahalli|12.951|77.700
27-Nov-15|BBMP|Road|Pothole| Hoodi|12.978|77.638
27-Nov-15|BBMP|Cleanliness|Garbage| Vasanthapura|12.894|77.552
27-Nov-15|BBMP|Cleanliness|Garbage| Domlur|12.960|77.641
21-Nov-15|BBMP|Cleanliness|Garbage| C V Raman Nagar|12.985|77.662
22-Nov-15|BBMP|Road|Maintenance| Marathahalli|12.951|77.700
27-Nov-15|BTP|Traffic|TrafficJam| Marathahalli|12.951|77.700
27-Nov-15|BBMP|Cleanliness|Garbage| Sampangiram Nagar|12.993|77.575
27-Nov-15|BBMP|Animals|StrayAnimal| Other||
27-Nov-15|BTP|Traffic|TrafficJam| Hagadur|12.966|77.757
27-Nov-15|BBMP|Cleanliness|Garbage| New Tippasandra|12.977|77.649
27-Nov-15|Other|Other|Other| Bellanduru|12.924|77.672
27-Nov-15|BMTC|Infrastructure|BusShelter| Basavanapura|13.013|77.713
27-Nov-15|BTP|Traffic|TrafficJam| New Tippasandra|12.977|77.649
27-Nov-15|BBMP|Road|Pothole| Hal Airport|12.971|77.650
27-Nov-15|BBMP|Road|Pothole| Jeevanbhima Nagar|12.963|77.661
27-Nov-15|BTP|Traffic|TrafficJam| Kadu Malleshwara||
20-Nov-15|Other|Other|Other| Ulsoor|12.982|77.619
6-Dec-15|BBMP|Cleanliness|Garbage| Ulsoor|12.982|77.619
